Kode Wilayah,Kabupaten,IDE Kapanewan,KAPANEWON,ID Kelurahan,KALURAHAN/KELURAHAN,ID Pedukuhan,PADUKUHAN,RT,RW,Luas Wilayah,Jumlah Penduduk
34.02.04.2001,BANTUL,4,PUNDONG,1,SELOHARJO,10,Biro,,,,
34.02.04.2001,BANTUL,4,PUNDONG,1,SELOHARJO,11,Kalipakem,,,,
34.02.04.2001,BANTUL,4,PUNDONG,1,SELOHARJO,12,Blali,,,,
34.02.04.2001,BANTUL,4,PUNDONG,1,SELOHARJO,13,Ngreco,,,,
34.02.04.2001,BANTUL,4,PUNDONG,1,SELOHARJO,14,Poyahan,,,,
34.02.04.2001,BANTUL,4,PUNDONG,1,SELOHARJO,15,Jelapan,,,,
34.02.04.2001,BANTUL,4,PUNDONG,1,SELOHARJO,16,Kalinampu,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,1,Grudo,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,2,Jamprit,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,3,Nglembu,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,4,Tarungan,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,5,Gedangan,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,6,Badan,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,7,Panjang,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,8,Soronanggan,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,9,Gedong,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,10,Watu,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,11,Jetis,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,12,Nglorong,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,13,Semampir,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,14,Krapyak Kulon,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,15,Krapyak Wetan,,,,
34.02.04.2002,BANTUL,4,PUNDONG,2,PANJANGREJO,16,Gunung Puyuh,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,1,Sawahan,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,2,Candi,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,3,Monggang,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,4,Tangkil,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,5,Baran,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,6,Piring,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,7,Pundong,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,8,Jonggrangan,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,9,Gulon,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,10,Paten,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,11,Pranti,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,12,Potrobayan,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,13,Tulung,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,14,Klisat,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,15,Nangsri,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,16,Seyegan,,,,
34.02.04.2003,BANTUL,4,PUNDONG,3,SRIHARDONO,17,Ganjuran,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,1,Ngajaran,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,2,Cangkring,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,3,Palihan,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,4,Sirat,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,5,Ngirengireng,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,6,Tempel,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,7,Prenggan,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,8,Selo,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,9,Plematung,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,10,Plebengan,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,11,Ponggok,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,12,Pinggir,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,13,Turi,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,14,Glodogan,,,,
34.02.05.2001,BANTUL,5,BAMBANGLIPURO,1,SIDOMULYO,15,Kuwon,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,1,Mejing,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,2,Paker,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,3,Wonodoro,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,4,Destan,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,5,Kraton,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,6,Bregan,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,7,Plumutan,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,8,Cangkring,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,9,Tulasan,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,10,Jomblang,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,11,Ngambah,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,12,Kepuh,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,13,Warungpring,,,,
34.02.05.2002,BANTUL,5,BAMBANGLIPURO,2,MULYODADI,14,Carikan,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,1,Kanutan,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,2,Siten,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,3,Tangkilan,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,4,Kutu,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,5,Kedon,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,6,Kaligondang,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,7,Gedogan,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,8,Gunungan,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,9,Jogodayoh,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,10,Plumbungan,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,11,Caben,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,12,Samen,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,13,Gersik,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,14,Bondalem,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,15,Kintelan,,,,
34.02.05.2003,BANTUL,5,BAMBANGLIPURO,3,SUMBERMULYO,16,Cepoko,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,1,Banyuurip,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,2,Gluntung Lor,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,3,Gluntung Kidul,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,4,Gumulan,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,5,Tegalsempu,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,6,Tunjungan,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,7,Krapakan,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,8,Samparan,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,9,Tegallayang 9,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,10,Tegallayang 10,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,11,Kuroboyo,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,12,Korowelang,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,13,Glagahan,,,,
34.02.06.2001,BANTUL,6,PANDAK,1,CATURHARJO,14,Bogem,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,1,Siangan,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,2,Juwono,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,3,Ngabean,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,4,Gunturan,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,5,Ciren,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,6,Jalakan,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,7,Jigudan,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,8,Tirto,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,9,Jaten,,,,
34.02.06.2002,BANTUL,6,PANDAK,2,TRIHARJO,10,Nglarang,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,1,Kadisoro,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,2,Jodog,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,3,Karangasem,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,4,Daleman,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,5,Jomboran,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,6,Kauman,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,7,Bongsren,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,8,Kadekrowo,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,9,Ngaran,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,10,Karanggede,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,11,Gunting,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,12,Depok,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,13,Tegallurung,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,14,Banjarwaru,,,,
34.02.06.2003,BANTUL,6,PANDAK,3,GILANGHARJO,15,Krekah,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,1,Pandak,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,2,Bajang,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,3,Gesikan IIII,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,4,Gesikan IV,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,5,Bergan,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,6,Ngeblak,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,7,Pedak,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,8,Kauman,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,9,Gedongsari,,,,
34.02.06.2004,BANTUL,6,PANDAK,4,WIJIREJO,10,Kwalangan,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,1,Guwo,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,2,Jojoran Wetan,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,3,Jojoran Kulon,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,4,Nanggul,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,5,Kersan,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,6,Sabrang  Kidul,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,7,Sabrang Lor,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,8,Gampeng,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,9,Pajangan,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,10,Kadireso,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,11,Blabak,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,12,Polaman,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,13,Butuh Kidul,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,14,Butuh Lor,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,15,Kalisoko,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,16,Ngincep,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,17,Jogonandan,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,18,Jambean,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,19,Kayuhan Wetan,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,20,Kayuhan Kulon,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,21,Plambongan,,,,
34.02.07.2001,BANTUL,7,PAJANGAN,1,TRIWIDADI,22,Trucuk,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,1,Benyo,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,2,Jetis,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,3,Panjangan,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,4,Kayen,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,5,Beji Wetan,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,6,Beji Kulon,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,7,Gupakwarak,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,8,Dadapbong,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,9,Krebet,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,10,Kabrokan Wetan,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,11,Kabrokan Kulon,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,12,Kamijoro,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,13,Kunden,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,14,Manukan,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,15,Jaten,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,16,Mangir Lor,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,17,Mangir Tengah,,,,
34.02.07.2002,BANTUL,7,PAJANGAN,2,SENDANGSARI,18,Mangir Kidul,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,1,Kembang Putihan,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,2,Kentholan Lor,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,3,Kentholan Kidul,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,4,Gandekan,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,5,Dukuh,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,6,Iroyudan,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,7,Kembang gede,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,8,Kadisono,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,9,Karangber,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,10,Santan,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,11,Kalakijo,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,12,Kedung,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,13,Bungsing,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,14,Watu Gedog,,,,
34.02.07.2003,BANTUL,7,PAJANGAN,3,GUWOSARI,15,Pring Gading,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,1,Kadirojo,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,2,Karasan,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,3,Sumuran,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,4,Taskombang,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,5,Dagaran,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,6,Ngringinan,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,7,Bolon,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,8,Peni,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,9,Karangasem,,,,
34.02.08.2001,BANTUL,8,BANTUL,1,PALBAPANG,10,Serut,,,,
34.02.08.2002,BANTUL,8,BANTUL,2,RINGINHARJO,1,Gemahan,,,,
34.02.08.2002,BANTUL,8,BANTUL,2,RINGINHARJO,2,Deresan,,,,
34.02.08.2002,BANTUL,8,BANTUL,2,RINGINHARJO,3,Gumuk,,,,
34.02.08.2002,BANTUL,8,BANTUL,2,RINGINHARJO,4,Soropaten,,,,
34.02.08.2002,BANTUL,8,BANTUL,2,RINGINHARJO,5,Mandingan,,,,
34.02.08.2002,BANTUL,8,BANTUL,2,RINGINHARJO,6,Bantul Karang,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,1,Kurahan,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,2,Bantul Warung,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,3,Gandekan,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,4,Nyangkringan,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,5,Babadan,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,6,Badegan,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,7,Teruman,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,8,Bejen,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,9,Geblag,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,10,Karanggayam,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,11,Grujugan,,,,
34.02.08.2003,BANTUL,8,BANTUL,3,BANTUL,12,Serayu,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,1,Gempolan,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,2,Sragan,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,3,Klembon,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,4,Priyan,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,5,Pasutan,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,6,Bogoran,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,7,Pepe,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,8,Nogosari,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,9,Gedongan,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,10,Gandekan,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,11,Manding,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,12,Kweden,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,13,Sumberbatikan,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,14,Bakulan,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,15,Cepoko,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,16,Karangmojo,,,,
34.02.08.2004,BANTUL,8,BANTUL,4,TRIRENGGO,17,Bantul Timur,,,,
34.02.08.2005,BANTUL,8,BANTUL,5,SABDODADI,1,Neco,,,,
34.02.08.2005,BANTUL,8,BANTUL,5,SABDODADI,2,Manding,,,,
34.02.08.2005,BANTUL,8,BANTUL,5,SABDODADI,3,Kadibeso,,,,
34.02.08.2005,BANTUL,8,BANTUL,5,SABDODADI,4,Dukuh,,,,
34.02.08.2005,BANTUL,8,BANTUL,5,SABDODADI,5,Keyongan,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,1,Bakulan Kulon,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,2,Bakulan Wetan,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,3,Ngaglik,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,4,Gelangan,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,5,Jetis,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,6,Tanjung Lor,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,7,Tanjung Karang,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,8,Gaduh,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,9,Patalan,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,10,Panjangjiwo,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,11,Karangasem,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,12,Sulang Lor,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,13,Gerselo,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,14,Sulang Kidul,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,15,Dukun Sukun,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,16,Butuh,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,17,Boto,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,18,Kategan,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,19,Ketandan,,,,
34.02.09.2001,BANTUL,9,JETIS,1,PATALAN,20,Bobok,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,1,Gadungan Kepuh,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,2,Gadungan Pasar,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,3,Jayan,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,4,Wonolopo,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,5,Kiringan,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,6,Banyudono,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,7,Suren Kulon,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,8,Suren Wetan,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,9,Gaten,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,10,Beran,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,11,Plembutan,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,12,Canden,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,13,Kralas,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,14,Pulo Kadang,,,,
34.02.09.2002,BANTUL,9,JETIS,2,CANDEN,15,Ngibikan,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,1,Sawahan,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,2,Balakan,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,3,Ngentak,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,4,Paten,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,5,Bungas,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,6,Barongan,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,7,Kiyaran,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,8,Pangkah,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,9,Medelan,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,10,Cangkring,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,11,Beji,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,12,Turi,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,13,Kertan,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,14,Bulus Kulon,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,15,Manggung,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,16,Titang,,,,
34.02.09.2003,BANTUL,9,JETIS,3,SUMBERAGUNG,17,Nogosari,,,,
34.02.09.2004,BANTUL,9,JETIS,4,TRIMULYO,1,Blawong I,,,,
34.02.09.2004,BANTUL,9,JETIS,4,TRIMULYO,2,Blawong II,,,,
34.02.09.2004,BANTUL,9,JETIS,4,TRIMULYO,3,Bembem,,,,
34.02.09.2004,BANTUL,9,JETIS,4,TRIMULYO,4,Kembang Songo,,,,
34.02.09.2004,BANTUL,9,JETIS,4,TRIMULYO,5,Sindet,,,,
34.02.09.2004,BANTUL,9,JETIS,4,TRIMULYO,6,Cembing,,,,
